id,latitude,longitude,name
1580267592,43.5135514,13.3969185,Unknown
1580767463,45.7288203,12.0706298,GalOil
1580967832,43.5291556,13.5512292,Tamoil
1580967861,41.1246099,9.0710431,Tamoil
1582255124,40.2779134,15.7017581,Energ Fuel
1585568581,42.0184712,12.9064411,Unknown
1585643140,45.5249596,10.1557244,IP
1586115538,44.6177049,11.6638786,Q8
1586349533,43.6533981,10.6499365,Esso
1586624643,45.5744082,11.5363366,Unknown
1586624644,45.5745108,11.5358618,Unknown
1587515888,44.7584838,10.4561499,Agip
1588746940,45.5847897,10.2420443,Unknown
1589462021,40.6313846,9.714956,Esso
1589617798,40.8931508,9.5705938,Fiamma 2000
1590020796,43.7788773,11.3636626,Unknown
1590167248,46.2856645,11.0383682,Agip
1590315467,42.0964949,11.7896068,Blf
1591520825,41.8585131,12.4488867,Unknown
1592461094,41.0066775,16.6949573,IP
1592535046,40.7490605,13.9095971,Erg
1593912168,41.9172122,12.4425849,IP
1594620118,45.1798979,8.4722671,Unknown
1595003711,37.8256279,12.5139375,Unknown
1596588155,41.9591105,12.6979859,Unknown
1597657856,45.565396,10.2293968,Stazione di Servizio Esso
1597662990,45.7380135,9.7196451,Unknown
1598121387,43.8358414,13.0059839,Stazione di servizio Esso
1598663736,45.4518942,10.9266646,Toil
1600674468,41.8689668,12.5317429,Smaf Service Market Fuel
1601515252,43.0917088,13.6300577,Unknown
1602132948,41.9340759,14.3371127,Esso
1602137072,45.5635249,8.2407989,Unknown
1602237050,46.810131,11.8816882,Esso
1602370467,39.2057192,9.1304567,IP
1602421926,41.1040179,16.8717863,Unknown
1602441511,38.2141685,15.2468004,Unknown
1602862115,40.6151365,14.5583287,Q8
1602999386,40.5988372,14.9784694,Full Petrol
1603764218,45.3884072,11.929842,Eni
1604926140,38.4072463,16.0777606,Ip
1606679319,42.2534039,11.7549818,Unknown
1606683240,41.3148661,14.1562244,Ewa
1607368793,45.9670826,12.3181202,eni
1608754499,38.4254775,16.0662165,Eni
1608992978,40.9883919,15.4779497,De Vito Carburanti Q8
1609915053,40.2268179,15.5595534,IP
1609960089,45.565415,8.0939976,Tamoil
1609964310,40.6211392,17.9103483,Q8 Easy
1609966815,40.6181551,17.9047795,Enercoop
1609999841,45.4801502,9.4244102,Tamoil
1610625905,40.6122772,15.0582785,Benny Oil
1610735295,45.5126519,10.354256,Unknown
1611180921,42.8541912,13.7017986,Tamoil
1613629759,44.8910046,10.9019142,Unknown
1616024453,45.515258,11.5912079,San Marco Petroli
1616168808,45.4935016,10.2373457,Unknown
1616803455,40.411165,9.0652459,Unknown
1618422179,40.7816858,9.6579328,Eni
1618891638,45.4526924,11.3810286,Unknown
1620257284,45.9483989,9.6849901,Q8
1622420991,45.0162238,7.6130498,Agip
1623978339,40.8127427,14.5561578,Gas Auto
1623980239,40.8268702,14.5519816,Unknown
1623982967,40.8670892,14.4113547,Gas metano e Gpl bombole e serbatoi
1624173240,38.0047399,12.5438584,Esso
1626000709,42.9769755,12.5698326,Unknown
1626183348,40.7164587,14.4746621,Unknown
1626414866,40.1625624,9.1957815,Distributore
1629907969,43.6993807,11.4645699,Paolo Pagliazzi
1631210590,45.5066423,9.25329,Q8
1632323096,45.5881114,7.8018885,Unknown
1632381420,45.6645753,11.836756,TotalErg
1634521944,43.5302686,10.3189678,Unknown
1635535973,39.0715056,17.1128983,Unknown
1636071058,40.1598488,15.3052301,IP
1636821220,44.598336,8.3530519,Q8
1637493656,44.6348479,11.4640682,Unknown
1640057909,46.1548566,10.1573481,Total Erg
1641212200,41.9442894,12.5274629,Q8
1642113023,45.078362,11.4650376,Unknown
1642990322,45.7607523,11.7086912,Q8
1644002325,45.7894221,11.9182725,Ip
1647165333,41.1146754,16.4806422,Unknown
1650195780,45.0140456,7.5227515,Unknown
1651522988,45.5068534,9.4114411,Q8 Easy
1653700009,40.2692257,8.7703342,Unknown
1653700014,40.2695756,8.7691298,Unknown
1653751612,40.2680243,8.7747491,Unknown
1655863386,44.738124,11.4408798,Unknown
1657301319,38.1580293,15.5339453,Eni
1657301320,38.1553842,15.5318478,Q8
1657301322,38.1508387,15.5298221,Esso
1657346829,44.7396474,11.4369286,Energy
1657476033,38.1677525,15.5339066,Esso
1657947535,41.8687519,12.5382759,Unknown
1658725590,38.263999,15.6263052,DB
1659349931,43.8406442,11.175796,Oilfin
1659620203,38.0791565,13.2866355,Eni
1660404941,41.9030152,12.5074162,IP
1660404951,41.9089632,12.5223982,Unknown
1660415636,38.2579135,15.6070656,BN
1660683813,45.4184419,9.3888964,Eni
1662016625,42.9436465,10.8253183,Agip
1662446831,43.5632045,10.3296574,Europam
1662641150,38.1079124,13.3558079,IP
1662641180,38.1080259,13.3555826,Unknown
1664720453,45.5562438,10.1114485,Unknown
1665686373,38.152652,15.5302754,IP
1665765706,38.1648899,15.5389536,Q8
1666441562,41.9072597,12.3952222,Unknown
1666620104,44.4144116,8.9359248,Unknown
1667754672,45.5779163,9.1444044,Unknown
1667768966,42.9024969,13.8981453,IP Sgariglia
1668467706,38.46545,16.5023015,Energas
1668482064,38.4761935,16.4664242,Unknown
1669943401,39.9228728,18.3625741,TotalErg
1669998634,38.4316796,16.5729296,Q8
1670666268,45.5118359,10.3120373,Eni
1670735899,45.7347954,11.8407724,Agip
1670824859,45.4181941,9.3926089,Esso
1671801883,43.4065913,12.2337241,IP
1671862293,38.2021754,15.5581134,Esso
1672469015,43.3778389,12.2376712,ICM
1672578775,45.9479041,10.2071066,Stazione di Servizio IP
1672581649,45.9480878,10.2118296,Unknown
1674422473,38.4391814,16.5762558,Eni
1676315970,45.9677192,12.623627,Costantin
1678062334,39.1693713,8.5107931,Conad
1679444257,45.7785426,8.9748799,Unknown
1679601070,41.0391526,16.8671814,Dill's
1679683510,44.4494199,8.8942761,Unknown
1679732906,45.3726919,11.0777578,Tamoil
1681858717,39.2145915,9.1031561,Unknown
1685585078,45.5824865,11.7066393,San Marco Petroli
1685589656,40.6906103,14.519455,Energas
1687297903,41.2563965,15.7326451,Unknown
1687308493,44.2895186,8.451513,Total Erg
1688410850,44.1704756,8.3443266,Unknown
1688455160,40.7187477,15.2392693,Esso
1688455184,40.7012949,15.2334918,Unknown
1688455188,40.7211586,15.2379711,Unknown
1688615783,45.1912475,8.3048104,Q8easy
1688626488,46.2999783,11.4516847,Stazione di servizio GNP - Daiano
1688930141,39.2422696,9.1714671,Unknown
1688930158,39.2430734,9.1684556,Unknown
1688930182,39.2419886,9.1795735,Unknown
1688980930,39.2661992,9.1335896,Unknown
1691297638,40.7038144,14.6966223,Unknown
1691622503,43.6001677,11.3126452,Agip
1692012102,40.8699566,14.2671212,Esso
1692012127,40.869916,14.26703,Unknown
1692189366,40.883175,14.4331271,AGIP
1692189367,40.8753023,14.4452454,Eni Station
1693158686,43.5764243,12.1178084,Unknown
1693158764,43.5765488,12.1185803,Q8
1693315398,45.785593,12.178741,Sottana S.a.s.
1693804250,41.6431029,12.90992,agip
1694662891,45.9430704,13.1004506,Unknown
1694672903,41.8059018,12.5084383,IP
1695155718,40.7364842,16.0544211,Unknown
1696300633,39.2279597,9.1201102,Eni
1696677236,45.1290659,8.6291765,Unknown
1697772855,41.784578,15.4511295,Unknown
1698162857,42.7203571,12.7292093,Unknown
1701555387,41.9213915,12.5259303,Unknown
1701643814,41.8710552,12.5131492,Unknown
1701793542,44.3285254,7.6698269,Europam
1702392484,45.369025,10.2174425,Unknown
1702392626,45.3791425,10.2126853,Agip
1702523266,40.0943027,15.3588141,Q8
1702621326,45.3642176,10.2044933,Esso
1702621327,45.3651767,10.2078056,Keropetrol
1702854245,39.0848998,17.1225173,Eni
1704345419,44.4628865,11.4020105,Q8
1704364822,44.4752062,11.3840554,Unknown
1705782234,42.2208711,14.3895004,Q8
1706061778,36.7822852,14.69004,Nobile
1706091801,45.5295326,9.199974,Q8 Easy
1706392523,45.5814964,9.4795517,Api
1707063441,40.3488841,18.1620941,Total
1707589528,38.4762122,14.9571029,Unknown
1708177741,38.2060878,15.3436056,Sb Gas Auto
1708849765,46.4929976,11.3548105,GNP
1708968228,44.138981,12.2569852,Unknown
1709817675,45.3163592,10.5886239,Esso
1709841723,41.8679133,13.2595317,Unknown
1711835091,43.3968124,10.4357169,Unknown
1712007099,45.2947014,9.7662158,Unknown
1712707419,43.4243903,12.2498032,Q8
1713640248,40.0921559,15.3240627,Unknown
1713987431,45.545808,8.0689497,Esso
1714280217,46.0517186,12.603157,Esso
1715014283,43.4438542,10.3832196,IP
1717750690,45.7126472,12.4645284,Stazione di servizio GNP - Ponte di Piave
1719115141,45.5751429,10.0709759,Unknown
1719115143,45.5753628,10.0713035,Agip
1719874815,44.1078884,12.4107545,ERG Taviani s.n.c.
1720355035,41.9361198,12.4361757,Unknown
1720643053,37.4611676,15.0353883,Q8
1721717987,40.6120196,14.9785325,Capone Carburanti
1721748038,43.8147206,7.7824159,Unknown
1721905933,40.5834608,14.9032177,Unknown
1722329471,44.9786348,10.4307835,Eni
1722329710,44.9831989,10.4363205,Shell
1722597175,43.8744453,10.7726289,Q8 Easy
1722611204,43.8221972,7.7657436,Unknown
1722611205,43.8219234,7.7669295,Unknown
1722611206,43.8222431,7.7680336,Unknown
1722611219,43.8255256,7.7713134,Unknown
1722611220,43.8261533,7.7712287,Unknown
1722683109,45.549938,9.6042069,Unknown
1722747632,45.8013325,12.8137484,IP
1724300598,43.5921176,10.4719665,Q8
1724391370,46.5279644,11.4505089,Kostner
1724605236,37.4878708,15.0680469,Esso
1726207100,45.0073068,10.3793154,Unknown
1726579148,40.9411969,15.3275458,Unknown
1727638121,42.1160033,12.7730602,Unknown
1729205467,44.1294085,12.0624702,Unknown
1729288696,45.6610283,7.6936067,Eni
1729683349,45.2924279,9.0006268,Esso
1732449465,43.5488072,10.3044617,Agip
1732895242,42.7418095,11.8682979,Q8
1732895245,42.7413564,11.8660236,Tiber
1732895262,42.7411811,11.8648406,Tamoil
1732895285,42.7421739,11.8666376,ENERPETROLI
1733146849,42.0209662,12.7441666,Unknown
1733834634,41.1062,16.9164799,Q8
1734156610,43.8095165,7.7568819,Agip
1736547343,40.2892597,17.9878832,Unknown
1736952375,46.6221931,11.3733899,Unknown
1737200831,46.4980626,11.3378514,Q8 Mion
1737249569,46.4965541,11.3358398,Api-Ip
1737545204,44.0484615,12.4318254,Repsol
1737702665,40.8699494,14.237651,Esso
1737702706,40.8704709,14.2221333,Esso
1738396271,44.5783384,7.1864767,Europam
1738462030,46.6352709,11.3589517,GNP-Tankstelle Sarnthein - Stazione di servizio GNP Sarentino
1739196122,45.5423067,12.1198102,Eni Robegano
1739758975,45.0078185,7.8313586,Esso
1740135221,44.7225812,10.1096995,Unknown
1740160885,41.6954154,13.2560274,Unknown
1740642224,43.8222271,7.7984498,Eni
1740642691,43.8219771,7.796903,Unknown
1741615582,45.0920184,11.5022474,Unknown
1741785272,45.7478047,7.3179651,Total
1741821559,46.324012,11.2811506,Agip
1741857175,46.4800579,11.3401784,Stazione di servizio - Tankstelle GNP - Claudia Augusta
1744286998,38.2366306,15.4389015,Esso
1744286999,38.2372287,15.4378114,Unknown
1744837440,45.7397709,7.3367256,Esso
1746131311,41.9345433,12.5831549,Unknown
1747600954,44.7027696,10.0940653,R.M. service
1747650316,37.5828702,15.1691509,GM Petroli
1747829989,45.6942273,11.3885886,Benza
1749507453,44.7595021,10.140797,Unknown
1749547931,41.0810092,14.3539082,Q8
1749654469,38.1163486,15.0760439,Q8
1749654497,38.1165196,15.0860759,Q8
1750135840,43.5693553,10.3785176,Ip
1753707645,41.9660636,12.5397308,Unknown
1753707647,41.9667576,12.5391756,Unknown
1755026374,45.5079784,10.4355348,Unknown
1755122985,41.743433,13.1554793,Unknown
1755133212,44.3563797,8.3129886,Unknown
1755864172,44.706411,10.6588099,Unknown
1755943077,45.9770955,13.1983666,IP
1756209447,45.3110983,7.3885419,Distributore Repsol
1757163668,38.861827,16.5676352,Esso
1757229704,44.1224937,12.0615067,Unknown
1757312982,45.9909894,12.6168842,Termoveneta
1757403286,38.8455824,16.6550433,IP Matic
1757404892,41.7360775,13.1830035,Unknown
1757470676,41.7230221,13.2959667,Unknown
1757632902,38.8821359,16.55578,Unknown
1758319854,36.7967835,14.7039719,Eni
1758525683,44.0623077,12.4307647,Q8
1758558317,36.7727164,14.6098788,Fidone
1760704581,43.079478,12.3349959,Total
1763276390,40.6308786,14.4846537,Agip
1763664781,43.363259,10.4528001,Q8
1764122565,38.0892361,16.1525507,Unknown
1764122567,38.093686,16.1543065,Q8
1764122569,38.0877541,16.1527428,Unknown
1764122570,38.0849126,16.1498905,Unknown
1764349946,44.0551925,10.0430406,Esso
1764542939,40.5763228,15.1511997,Unknown
1764557173,40.6346552,14.8546046,Unknown
1764557176,40.6124201,14.8743725,Esso
1764557180,40.629147,14.8624421,Unknown
1765352757,40.7144814,14.7026929,Q8 Easy
1765822314,42.5507898,12.626734,IP
1765826517,42.5515367,12.6303979,Esso
1766182678,41.1024872,16.9253865,Albergo Petroli
1767993319,45.6262457,9.2059826,Tamoil
1768519028,43.1756587,10.5671072,Q8
1768519029,44.1014932,10.7467611,Unknown
1768733710,38.869987,16.6065544,Esso
1770848461,39.2582496,9.0726011,Unknown
1770848462,40.2935083,9.5874205,Esso
1770848465,41.1281617,9.4760335,Unknown
1771423766,38.2507934,15.5921324,Eni
1771952984,44.4208117,9.3874972,Esso
1771957143,45.1379638,7.1580011,Esso
1772009162,44.8727111,10.8017956,ego
1772624845,41.9692603,12.5238021,Unknown
1772703320,40.2060427,9.3513126,ESSO
1772862226,44.9854242,11.1190339,Unknown
1772868225,39.4994647,15.9492543,Unknown
1774370964,46.6286104,11.170454,Kostner
1774826055,45.0295882,6.8583705,Tamoil
1775082595,36.9149891,14.6999076,Eni
1775920906,45.5957604,7.7982341,Unknown
1776813642,43.9635421,11.3386344,Beyfin
1776815496,43.9592291,11.3649958,Tamoil
1778986290,40.3461645,18.1705204,Unknown
1779835761,42.3063822,12.6446906,Unknown
1780555494,41.7280033,13.3429343,Unknown
1780561875,41.7293557,13.3436159,Unknown
1780577262,41.7182467,13.3493014,Unknown
1780590466,41.7109555,13.3566274,Unknown
1780600103,41.6921881,13.3519142,Unknown
1780619178,41.6776854,13.3491236,Unknown
1781666025,42.3111296,14.0597346,Eni IperSelf
1781681908,42.3156696,14.0779447,IP Self
1781726251,40.8355983,15.3955318,Unknown
1781914477,45.9503343,12.6957369,Delle Vedove
1781924945,42.302491,14.3055005,Più
1782898780,45.5222497,9.3218832,Unknown
1783883479,42.5213978,11.2800768,Beyfin
1784312564,44.8800999,11.5707681,Erg
1784694542,44.8706277,10.8140452,Unknown
1784932547,45.4338415,12.3108654,Unknown
1784932548,45.4319781,12.3092588,Eni
1785383621,44.4329838,9.1752077,Q8
1785995694,46.2855684,12.033586,Agip
1787429652,38.9674439,8.7736931,Q8
1787543076,38.9132833,16.5858344,Tamoil
1788423201,40.6321825,14.5433978,Esso
1789026634,40.8842802,14.4558789,Opec
1789869723,43.6880305,10.8056225,Eni
1791421406,45.1401112,7.6264157,Unknown
1791778452,45.6586031,11.786704,Indipendente
1792059530,38.0374275,13.0131761,Eni
1792784986,40.8852838,14.2748695,IP
1792784987,40.8864477,14.2763613,Esso
1796933079,45.5253774,11.7344054,Unknown
1796934195,45.5384509,11.7802122,Esso
1797692555,45.5839794,10.2666259,Stazione di servizio ENI
1798139915,46.0066884,12.2779317,Unknown
1798150517,44.2801387,11.004718,Ala
1798611597,44.7713507,10.5829486,OK
1798894312,42.9183355,13.8477128,Rifornimento San Giacomo
1798897691,40.6017342,15.114208,GasAuto
1799068702,45.0266811,11.5777637,Tamoil
1800423736,45.1767804,11.0659534,Unknown
1801344860,43.4156311,10.4838562,Eni
1801416556,41.7960102,13.1450783,Unknown
1801465797,43.6212167,10.4962204,Eni
1801465798,43.621967,10.4964329,Q8
1802132658,41.5407743,13.6382764,Unknown
1803829951,45.5316207,9.4211021,IP
1805096976,41.4892479,13.8254308,Eni
1805842151,45.5958528,12.2666438,IP
1806109453,44.481309,10.6851906,Grieco Donato
1808112408,45.3038618,11.7464791,Area di Servizio
1808644251,46.1728942,9.3818335,Unknown
1808995285,46.7706732,11.367876,Stazione di servizio GNP - Rio Bianco
1809330728,37.7018731,15.1684793,Etna Fuel
1809435215,43.7743979,11.0883932,Agip
1809449283,43.6095351,10.527138,IP
1809450384,43.5842562,10.4723562,Eni
1810901380,44.2976618,8.4644876,Unknown
1810970342,38.1414134,15.5239645,Esso
1811037448,42.4388526,12.40795,Enerpetroli
1811149237,41.6701006,13.322053,Unknown
1811614161,46.1606724,13.0032206,Esso
1813788575,43.0656407,13.3431533,EWA
1813941981,38.1302782,15.5210137,IP
1814218229,45.5116142,10.4047716,Distributore Carburanti AGIP
1814506650,42.9306193,10.5260661,Q8
1815119620,45.3446078,8.1654925,Unknown
1815121080,45.3624994,8.1714606,Unknown
1816668021,38.1341124,15.6574285,Eni
1817468979,39.2984773,16.2474151,Esso
1817945888,43.4451734,12.4355589,Unknown
1818345017,39.3236603,16.2559461,Tamoil
1818748729,43.247142,12.1425677,Unknown
1818880427,45.855868,12.4746529,Iperoil
1818884642,42.4582678,12.387061,Unknown
1818884643,42.4598251,12.3780541,Tiber
1818884645,42.4599715,12.3892899,Unknown
1819195158,38.1355186,13.3411482,Eni
1819203921,37.5859293,14.1771145,Esso
1821685706,45.5754774,12.0729844,Unknown
1822734665,38.9175243,16.5680467,Esso
1822739086,38.9055419,16.5811835,Eni
1822795506,41.9255627,12.4423461,Unknown
1822795509,41.9200325,12.4400446,Erg
1824895078,45.5381734,9.1992441,Unknown
1826556977,41.4817771,13.8013261,Q8
1826557086,41.4845032,13.794006,Eni
1826588558,41.4961748,13.7459583,Unknown
1826602593,41.4976429,13.7298951,Unknown
1826636928,41.5122118,13.6975613,Unknown
1827110380,40.0600109,17.9941285,IP
1827366819,42.640046,11.991055,Total
1827699929,41.480101,13.8097187,Repsol
1827767862,41.5968293,13.5542436,Unknown
1827931117,45.1896221,7.6423215,Unknown
1828576746,41.6470015,13.5628102,Unknown
1828802338,45.7025638,7.2036869,Esso
1828974130,40.8944366,16.8677174,Eni
1829711210,40.9607722,17.1137966,IP
1830637061,40.9818618,17.090709,Eni
1831368145,41.67639,13.5675761,Unknown
1831368169,41.6765295,13.5691587,Unknown
1831383885,41.6790402,13.5584417,Unknown
1832006109,39.8151251,15.7903198,Eni
1832008904,45.5403579,11.9068479,Unknown
1832062878,43.8525478,7.8576203,Unknown
1834018967,45.8137725,12.8863327,IP
1834208804,42.5185657,14.0615523,Api
1834358284,41.7532441,12.647644,Eni
1835073184,39.7991954,15.7921358,Tamoil
1835073186,39.7935407,15.7931094,Q8 Easy
1835537630,46.0302138,13.1028162,IP
1836230432,45.7332929,7.314561,Brunello
1837558316,40.9109159,16.8521637,Unknown
1837558625,40.9050903,16.8400307,Unknown
1837558966,40.8955861,16.830997,Unknown
1837559347,40.8885138,16.8510814,Unknown
1837559446,40.8865834,16.8528409,Unknown
1837770794,43.7861546,11.2282971,Unknown
1838511848,43.4005828,12.6698169,IP
1839046111,41.7865461,12.4329142,Eni
1840442457,45.4837,7.9059088,Unknown
1840619824,38.1890625,15.5515389,Esso
1841271240,45.7422676,11.4163852,Beyfin Santorso
1841501990,43.8574605,11.0536328,Stazione Agip
1842019999,43.3626121,12.3240293,Unknown
1842591766,38.1101878,15.0164087,Unknown
1843103900,42.6915274,11.8169646,Unknown
1843923642,41.7783004,13.2460498,Agip
1843923645,41.7781704,13.2626285,Unknown
1843923651,41.7843787,13.2327594,Unknown
1844370413,40.8172692,14.7756433,Esso
1845467266,40.8106909,14.7730589,Eni
1845472326,43.9446055,10.8865736,Metano
1846229473,43.9278319,10.8996513,Eni
1846273643,44.0462272,10.0583876,Metano
1846772295,40.7819954,14.7542998,TotalErg
1846804386,45.5408774,10.8856948,Ugolini Petroli
1846902896,44.048659,10.0528808,Agip
1848296632,43.7662259,11.2986419,Unknown
1849546218,40.7911408,14.7588953,Esso
1849559734,40.7643181,14.778564,Total
1849975901,40.7747767,14.7690489,Unknown
1850151225,46.03816,10.7266475,Esso
1851811079,41.8569148,15.1715729,Unknown
1855439569,43.9792349,12.6963055,Q8 Easy
1855559445,43.8064153,11.2748051,Eni
1859396838,45.5548183,12.2983835,Q8
1860308888,44.8912504,8.5893656,Unknown
1860324330,44.896924,8.5873132,Tamoil
1861307397,43.2481796,12.5557331,Unknown
1861738581,39.337902,17.1087998,Q8
1861926139,45.9413655,8.4291364,IP
1861971175,43.1116836,13.1305366,Unknown
1862776466,41.9369293,12.4689216,Unknown
1862935631,39.2541878,16.6915305,Q8
1863000143,40.7619105,17.4229799,Unknown
1863051780,40.7485291,17.4250103,Agip
1863310213,42.4551431,12.1534981,Unknown
1863310217,42.4545133,12.1540937,Unknown
1863320761,45.4262816,11.8474707,Costantin
1863388719,42.463564,12.4229429,Esso
1863423016,42.4852109,12.452386,TotalErg
1864606669,43.5964822,13.5133657,Carburanti Discount
1864752783,42.12835,12.4946618,Unknown
1864760981,42.1073712,12.4994148,Unknown
1864939486,38.1035839,15.6517793,Eni
1864949256,38.0958789,15.6488125,IP
1865834155,43.0956438,12.3852237,IP
1867826599,45.6907998,9.839299,Unknown
1867826605,45.6941976,9.8344982,Unknown
1868010680,45.370853,11.1160079,Q8
1868651701,43.5833379,11.5216845,Unknown
1869209824,43.4518696,13.5883337,Unknown
1869210171,43.4549773,13.5963617,Goldengas Castelfidardo
1869213039,43.4467989,13.608858,Unknown
1869222860,43.4517878,13.5349095,Unknown
1870139814,38.0862576,13.526546,Unknown
1870147241,38.0823517,13.524782,Unknown
1870151111,38.0773607,13.5173491,Q8
1871038567,43.4969567,13.543101,Q8 Easy
1871038569,43.493715,13.5536635,Unknown
1871537377,38.0806121,13.5176173,Unknown
1871537384,38.0811209,13.5175019,Esso
1871562392,44.0313613,12.6066827,Q8
1874211837,38.0882967,13.5007811,Eni
1874211859,38.0887612,13.5004564,Q8
1874211869,38.0849457,13.5013329,Q8
1874211877,38.088714,13.5007971,Esso
1874246684,38.0888028,13.5047927,Ergoil Sicilia
1874246688,38.0881616,13.5033881,Eni
1875320793,45.6272151,8.5094895,Eni
1875320824,45.677593,8.483145,Esso
1876030328,38.0860017,13.505656,Q8
1877418874,38.0694649,13.5087821,Unknown
1879789429,38.4792305,15.9390902,Unknown
1880505515,43.1734942,10.5663185,Tamoil
1882213473,44.9162146,10.8465696,Unknown
1882213495,44.9874091,10.8486222,Unknown
1885273929,42.9614128,11.9975291,TotalErg
1885273933,43.0052925,11.9794966,Unknown
1885552744,43.3275653,10.6111373,Unknown
1885880892,40.9272851,8.8207023,Unknown
1885930005,44.1564095,9.7628879,Unknown
1885930306,44.1612767,9.759123,Unknown
1886486993,41.9511503,12.6770297,Metano Tiburtina
1888049219,42.0998915,12.1535626,Conad
1888192328,40.9320281,14.5287851,Agip
1888346471,38.3561069,16.0459724,Ip
1888353256,38.3513533,16.0613039,Q8
1888955696,42.0979504,12.157239,Dubois
1890238480,38.2553246,15.6020454,Q8
1891783808,40.7506074,14.6192822,Unknown
1891992991,44.6972833,10.4767666,Eni
1891992993,44.6972651,10.4791907,Unknown
1892920703,44.7033591,10.4504596,Unknown
1892991022,40.7403175,14.6239514,Unknown
1893779306,38.2944981,15.9830071,Q8
1893807318,38.2920487,15.9837163,Q8
1893909349,38.0824248,15.6472936,Unknown
1895110896,40.9136098,8.7071372,Esso
1895311721,44.2961807,11.8585178,Metano
1896502975,45.3613816,10.8572914,Noaloil
1896529292,38.4070386,15.9199351,IP di Pacilè Giovanni
1896784371,44.7938023,10.3536095,Q8 Easy
1897901366,38.6745965,15.8969747,Eni
1898157665,38.3905945,15.943574,Motor Service
1898741736,44.6917904,10.5377868,ENI - AGIP
1898741742,44.6880696,10.5272636,Ego
1901112711,37.522564,15.0678501,Esso
1902307672,38.3178626,15.9818696,Tamoil
1902453912,45.6934898,11.5176255,Unknown
1902641680,39.3451255,16.2346296,4.0
1903927541,45.7241761,11.6151444,Unknown
1903973874,45.7004461,11.588893,IP
1904273315,42.535809,12.5203313,Eni
1904337605,36.7321166,14.8530702,Eni
1904468749,45.3728123,11.1243005,Esso
1904787897,45.4136481,11.1260126,Q8
1904788336,45.413345,11.1249075,Unknown
1905331686,40.198373,18.2771933,Unknown
1905665997,44.8736857,10.5439103,Unknown
1906015083,45.7787007,8.8254316,Tamoil
1906023249,45.793995,8.8322202,Unknown
1906090253,46.2621145,12.0406132,Unknown
1906535007,45.9623945,12.7679981,Unknown
1907269179,39.2818744,16.6527606,Unknown
1908194330,45.136801,7.6563382,Unknown
1908194341,45.1624016,7.6550938,Eni
1909919179,46.2082113,10.1548098,Distributore AGIP
1912451958,44.7808508,10.5120378,Unknown
1913878420,41.9795828,13.0323398,Q8
1914030498,41.4154763,13.2424199,Unknown
1915163981,41.7905368,12.6159399,Q8
1916349698,41.115599,14.8037543,Ghepardoil
1916351487,41.1870622,14.7468422,Eni Station
1916971458,45.5131772,11.3371984,Unknown
1917001245,43.8902926,11.0778833,Unknown
1917571691,42.7151049,12.0966629,Unknown
1918392852,45.5876912,8.9200624,Sommese Petroli
1918471885,42.2352321,11.727191,Unknown
1918802900,44.7592068,10.2093286,Unknown
1918808212,44.7581955,10.2370572,Unknown
1918808213,44.7576527,10.2284018,Unknown
1918808219,44.7534871,10.2268327,IP
1918993164,44.2408043,9.4892067,Europam
1919074335,45.1962281,11.7558963,ENI
1919074341,45.1975876,11.7553981,IP
1920895360,44.2736752,9.5145667,Unknown
1923563059,45.2023529,11.2811955,Esso
1923563072,45.2029158,11.2809676,IP
1923669637,38.3583067,15.8486398,Unknown
1923671784,38.3879973,15.8689147,Agip
1923680438,38.3662058,15.8588969,Eni
1924928897,45.5700027,11.3841034,Agip
1925303612,41.639937,13.3406319,Eni
1925373537,41.633101,13.3358762,Esso
1925379977,41.6441741,13.333422,La Rocca
1925485863,38.9365428,17.0553192,Q8
1925512581,39.3819085,17.1206811,Q8
1925512657,39.3646679,17.1128571,Eni
1925512685,39.2316683,17.1015141,Unknown
1925512816,39.4356119,17.0543608,IP
1925527395,39.4526861,17.0372,Q8 Easy
1925741802,41.6919817,13.4204385,ENI
1925797037,41.6477191,13.3447444,IP
1925887813,42.8354901,13.9310055,IP
1925987767,42.8258264,13.836228,Unknown
1925989690,42.8181939,13.8664612,Unknown
1925992254,42.836025,13.9135163,Unknown
1926377746,44.9727345,10.043976,Unknown
1927023147,38.0209118,12.881241,Eni
1927252809,41.6470404,13.3494206,Eni
1927692514,41.6428922,13.331465,T-Selfy
1927906666,46.6565055,11.145195,Q8
1928701899,41.6504016,13.3361936,Unknown
1928702273,41.6487361,13.3413971,Esso
1929390468,46.7044973,11.6490673,Esso
1929899473,44.0492201,10.0354732,Agip
1930483066,45.5213085,11.6551529,Tap
1930601887,41.6410761,13.3320813,Eni
1930981746,41.6515754,13.3437606,Eni
1931069198,41.6241683,13.3217867,Q8
1931996429,45.7351309,12.2502594,Sia Fuel
1932049025,45.7282541,12.2529402,Q8
1932177692,43.6990255,10.7395083,IP
1932203469,44.078351,9.8281542,Unknown
1932209595,40.7101799,14.6993652,IP
1932231855,45.351698,10.1399453,Eni
1932295114,36.7298569,14.847934,Esso
1932407346,43.4716933,11.8595251,Q8
1932472383,41.633354,13.3514058,Unknown
1933346832,44.1450459,12.2617724,Conad
1933557464,41.640047,13.3382145,Repsol
1934071221,41.6288482,13.3318,Unknown
1935667652,41.6258806,13.3301729,Unknown
1935715324,44.6974816,10.1130865,Esso
1935722916,44.7058891,10.1328704,Unknown
1936306263,41.4843934,14.0445485,Esso
1936306265,41.4866764,14.0533491,Eni Station
1936306266,41.4828225,14.0450503,IP
