transaction_id,amount,erogation_type,card_id,fuel_price,time,employee_id,vehicle_id,latitude,longitude
U_8779,32.204772251886034,self,U_001,1.573713534856056,2024-11-01,U_013,U_019,45.4892825,9.2237433
U_8780,56.937930318871665,self,U_001,1.6283736328263805,2024-11-01,U_013,U_019,45.6617961,9.0001348
U_8781,54.15254328746941,service,U_000,2.020788273904727,2024-11-01,U_008,U_009,41.6018949,14.2420685
U_8782,28.607278073041282,service,U_015,2.2765287299351566,2024-11-01,U_001,U_007,40.4427318,15.2561519
U_8783,27.74369741196248,service,U_017,2.267759698829403,2024-11-01,U_001,U_007,40.8195431,15.5424839
U_8784,23.91905803271493,self,U_009,1.8906082938513986,2024-11-01,U_013,U_019,45.3970403,9.486182
U_8785,45.974901839118296,self,U_019,1.6303063787589647,2024-11-01,U_007,U_000,40.6484342,14.8389217
U_8786,16.92806644438044,service,U_002,2.49816062249055,2024-11-01,U_006,U_010,45.8942165,12.556449
U_8787,38.121645920957434,self,U_002,1.1442009319777215,2024-11-01,U_006,U_010,45.7068842,11.7674528
U_8788,27.805301008605127,self,U_013,1.4735866314623065,2024-11-01,U_000,U_002,40.9166,9.167602
U_8789,38.071025794560555,service,U_012,1.1942996828601742,2024-11-01,U_011,U_007,40.6031921,15.000963
U_8790,21.03304815974032,self,U_016,1.089697136783184,2024-11-01,U_017,U_009,41.2349114,14.0934632
U_8791,16.778874717452545,self,U_010,1.553034686915852,2024-11-01,U_010,U_001,45.067429,7.7105615
U_8792,39.56433364896721,service,U_016,1.1289452010115717,2024-11-01,U_017,U_009,41.9032009,13.8781329
U_8793,18.193912055922443,service,U_006,1.668390421139025,2024-11-01,U_013,U_019,45.8235993,8.8141166
U_8794,38.05752890552451,service,U_002,1.2778303724759907,2024-11-01,U_006,U_010,45.6055358,11.7261074
U_8795,54.757024845116774,self,U_007,1.2877731814185607,2024-11-01,U_003,U_011,45.8284835,10.1104746
U_8796,47.56662044290745,service,U_002,2.2690574747524774,2024-11-01,U_006,U_010,45.7515994,12.4150078
U_8797,47.293680573077225,service,U_006,1.3850714800134747,2024-11-01,U_013,U_019,44.51792,11.3958905
U_8798,36.2547347038476,self,U_019,2.3341178359736663,2024-11-01,U_007,U_000,40.647735,14.8680299
U_8799,30.5691345873571,self,U_002,1.8680095918475395,2024-11-01,U_006,U_010,45.4305164,11.8964341
U_8800,18.08114527004816,service,U_014,1.021454371511291,2024-11-01,U_018,U_006,45.339082,7.5963828
U_8801,26.09417780689,service,U_015,1.4102813744527842,2024-11-01,U_001,U_007,41.0860554,15.8794261
U_8802,28.50143871076514,service,U_002,1.0989479330329646,2024-11-01,U_006,U_010,45.5824865,11.7066393
U_8803,16.277201356063795,self,U_005,1.6125828072411914,2024-11-01,U_018,U_006,45.7349376,7.3685903
U_8804,24.2336689003674,self,U_004,1.1143957253823538,2024-11-01,U_013,U_019,45.8021203,9.0911955
U_8805,30.10583171881101,service,U_012,1.2241808174865658,2024-11-01,U_011,U_007,41.0692006,15.0925379
U_8806,26.31222546113716,self,U_015,1.035918036120854,2024-11-01,U_001,U_007,40.3963984,15.5218027
U_8807,44.341152439883324,service,U_011,2.4046588404702884,2024-11-01,U_000,U_002,41.045826,9.4698788
U_8808,57.53129661879837,self,U_017,1.6028155749677246,2024-11-01,U_001,U_007,41.0954085,14.9995009
U_8809,13.568607493397252,self,U_001,1.370460897837172,2024-11-01,U_013,U_019,45.433891,9.379122
U_8810,10.523589471190189,service,U_012,2.3863465542986644,2024-11-01,U_011,U_007,40.644291,15.7982619
U_8811,11.309961824230054,self,U_007,2.3335427019100345,2024-11-01,U_003,U_011,45.1387015,9.6849816
U_8812,11.867840213568472,service,U_004,1.5323522929388558,2024-11-01,U_013,U_019,45.164745,8.7912205
U_8813,21.653768208675558,self,U_001,2.289108193620645,2024-11-01,U_013,U_019,45.1594754,9.4230461
U_8814,23.958407380159187,service,U_009,1.4655146300357218,2024-11-01,U_013,U_019,45.6491427,9.6188657
U_8815,17.862411089302682,service,U_014,1.837507205071417,2024-11-01,U_018,U_006,45.1951659,7.9208379
U_8816,11.112192539333712,self,U_007,2.038991924300216,2024-11-01,U_003,U_011,45.6848418,9.6729156
U_8817,19.315334424336275,self,U_003,2.0039501169586114,2024-11-01,U_014,U_018,44.0956485,8.2311152
U_8818,45.26204932474843,service,U_010,2.3798612767301037,2024-11-01,U_010,U_001,44.9867227,7.6210845
U_8819,28.717366468437135,self,U_010,2.202304318605894,2024-11-01,U_010,U_001,44.7990521,8.3762199
U_8820,22.70823150460467,self,U_002,2.2271284306050942,2024-11-01,U_006,U_010,45.525607,12.2599858
U_8821,43.26745037224934,self,U_002,1.4463309048837625,2024-11-01,U_006,U_010,45.8373675,12.3741845
U_8822,15.956027564976024,self,U_007,1.1254596241230233,2024-11-01,U_003,U_011,45.614827,9.3108989
U_8823,31.29329843474889,service,U_013,2.3703150685891714,2024-11-01,U_000,U_002,40.9987175,9.5287428
U_8824,33.7965890445648,service,U_014,1.495820356365271,2024-11-01,U_018,U_006,45.6739314,8.3453215
U_8825,39.27168926656297,self,U_011,2.1360290577658056,2024-11-01,U_000,U_002,40.8931508,9.5705938
U_8826,37.485817369900545,service,U_017,2.4141231434688892,2024-11-01,U_001,U_007,40.3493769,15.374469
U_8827,10.867808050945579,service,U_009,1.4547544906920915,2024-11-01,U_013,U_019,45.2995065,9.4932519
U_8828,19.319973586182257,service,U_014,1.9035005522711832,2024-11-01,U_018,U_006,45.020122,7.811633
U_8829,52.21901856689285,self,U_009,1.7657949617047355,2024-11-01,U_013,U_019,45.6844823,9.1201672
U_8830,32.21276480714289,service,U_009,1.2901462057579067,2024-11-01,U_013,U_019,45.5466406,9.4509596
U_8831,37.118515337350615,self,U_018,1.812876849749153,2024-11-01,U_018,U_006,45.98981,8.1425641
U_8832,43.72372917691193,self,U_016,2.0267109395500027,2024-11-01,U_017,U_009,40.9747423,14.1451551
U_8833,35.39206210888517,service,U_019,1.854856753423814,2024-11-01,U_007,U_000,40.6435994,14.8734766
U_8834,57.51479471186564,self,U_015,1.3382709687857122,2024-11-01,U_001,U_007,40.9774749,15.4119849
U_8835,57.099678200129254,self,U_001,1.1450498460572436,2024-11-01,U_013,U_019,45.4394626,10.6923976
U_8836,47.97685053396215,self,U_005,2.204620295532836,2024-11-01,U_018,U_006,45.4067979,7.8464788
U_8837,46.97832481011322,self,U_004,1.7135217614162142,2024-11-01,U_013,U_019,45.6262457,9.2059826
U_8838,11.247919841311418,service,U_016,1.1453437969205398,2024-11-01,U_017,U_009,41.359379,13.4205591
U_8839,20.984950063353125,self,U_007,2.369188530132912,2024-11-01,U_003,U_011,45.322424,9.37579
U_8840,36.051845925902484,self,U_002,1.0084019423511628,2024-11-01,U_006,U_010,45.4837857,12.5824143
U_8841,12.016985104759772,service,U_007,1.115852102576574,2024-11-01,U_003,U_011,45.4964671,9.1730924
U_8842,32.801709100867456,service,U_019,2.424990300688135,2024-11-01,U_007,U_000,40.7038144,14.6966223
U_8843,12.927334685280353,self,U_016,2.0910995969135437,2024-11-01,U_017,U_009,40.9663618,14.2373908
U_8844,36.89468184324534,service,U_019,2.204692205149552,2024-11-01,U_007,U_000,41.1090179,14.921404
U_8845,57.98758144527983,service,U_007,2.490803685670439,2024-11-01,U_003,U_011,45.5275952,9.5874824
U_8846,11.95104452405403,service,U_007,1.2421498344766182,2024-11-01,U_003,U_011,45.758948,9.7987889
U_8847,44.65699212390746,service,U_001,1.7078321301645216,2024-11-01,U_013,U_019,45.4398931,9.0435746
U_8848,53.37022960170092,self,U_010,2.1852460569109735,2024-11-01,U_010,U_001,45.6739314,8.3453215
U_8849,35.266203054309145,service,U_009,1.0308247280102667,2024-11-01,U_013,U_019,45.7768651,9.0305077
U_8850,48.82925075280937,service,U_019,2.4268210879706666,2024-11-01,U_007,U_000,40.7211586,15.2379711
U_8851,12.441883726766697,service,U_014,1.308762512748439,2024-11-01,U_018,U_006,45.2496602,7.7417766
U_8852,56.66815054816043,service,U_017,1.1235856113639975,2024-11-01,U_001,U_007,41.0796617,15.6868029
U_8853,14.337312957485972,service,U_005,1.1720432707206163,2024-11-01,U_018,U_006,45.6270911,8.1504473
U_8854,18.00820614481394,self,U_000,1.1944997212464625,2024-11-01,U_008,U_009,40.9615292,14.26314
U_8855,24.963692916887656,self,U_013,2.382604222117214,2024-11-01,U_000,U_002,40.9207219,9.5016761
U_8856,52.66487910099067,self,U_015,1.640698522262409,2024-11-01,U_001,U_007,40.6357048,15.8275706
U_8857,18.42522703535602,service,U_004,2.246923199300425,2024-11-01,U_013,U_019,45.612466,9.589185
U_8858,38.1967483863064,self,U_001,2.27528749634619,2024-11-01,U_013,U_019,45.6044636,9.354514
U_8859,15.84644058272295,service,U_017,1.1512829076224065,2024-11-01,U_001,U_007,41.0032396,14.9974976
U_8860,45.45504550104944,self,U_004,1.6567823538127433,2024-11-01,U_013,U_019,45.404535,9.1481478
U_8861,16.830601548085262,service,U_003,1.4587139112823828,2024-11-01,U_014,U_018,43.7827211,7.6482058
U_8862,57.03106177798744,service,U_017,1.67909540491056,2024-11-01,U_001,U_007,40.4103117,15.5725269
U_8863,17.039092222170503,self,U_001,2.1205356712320955,2024-11-01,U_013,U_019,45.5319105,8.8311753
U_8864,16.79148737626047,self,U_018,2.156855152573876,2024-11-01,U_018,U_006,45.1047667,7.5047511
U_8865,35.70879138364016,self,U_010,1.3693345012488347,2024-11-01,U_010,U_001,45.273142,8.0791655
U_8866,41.7426364338197,self,U_019,2.1656702425537837,2024-11-01,U_007,U_000,41.1036694,14.8245318
U_8867,11.613503897892144,self,U_006,2.4401548587146715,2024-11-01,U_013,U_019,45.7009052,9.1432891
U_8868,42.170706237646286,service,U_018,1.9235076835838005,2024-11-01,U_018,U_006,45.0753864,7.6142737
U_8869,30.178046849672594,service,U_014,1.6415664462394042,2024-11-01,U_018,U_006,45.4856925,7.8631383
U_8870,43.295624864783335,self,U_018,1.936937688588168,2024-11-01,U_018,U_006,45.5533279,8.1509304
U_8871,16.493140976743494,self,U_007,1.8605724341827035,2024-11-01,U_003,U_011,45.61962,9.216916
U_8872,27.796977583406594,self,U_018,1.257750616339298,2024-11-01,U_018,U_006,45.121814,7.743196
U_8873,54.26109093212287,self,U_013,2.0436397998776457,2024-11-01,U_000,U_002,40.9515821,8.8706891
U_8874,23.522143128606412,service,U_010,1.96968704550322,2024-11-01,U_010,U_001,44.904045,7.559212
U_8875,58.696899470646684,self,U_003,1.0343034141633878,2024-11-01,U_014,U_018,43.9154048,7.8478485
U_8876,41.003784269478636,self,U_017,1.2112756959100466,2024-11-01,U_001,U_007,40.9134822,15.7300454
U_8877,29.937850772247135,service,U_001,2.216770344254698,2024-11-01,U_013,U_019,45.5998708,9.3083805
U_8878,11.39411616061934,self,U_001,1.204492363901367,2024-11-01,U_013,U_019,45.4761518,8.8756381
U_8879,44.362423626111024,self,U_000,2.459032594666596,2024-11-01,U_008,U_009,41.6044583,13.4229594
U_8880,41.30606036682866,self,U_006,1.3048842688161724,2024-11-01,U_013,U_019,45.3297565,9.4011638
U_8881,17.210936861622983,self,U_011,1.3364284279526741,2024-11-01,U_000,U_002,41.1246099,9.0710431
U_8882,58.06631401427054,service,U_013,1.0676453111346391,2024-11-01,U_000,U_002,41.0785185,9.3897302
U_8883,36.89871433016995,self,U_017,1.2395388335629374,2024-11-01,U_001,U_007,40.6934697,15.5557327
U_8884,47.33046070272255,service,U_006,1.5204989193712257,2024-11-01,U_013,U_019,45.391281,9.1891717
U_8885,11.482360297383517,self,U_009,2.1616845826553686,2024-11-01,U_013,U_019,45.2924279,9.0006268
U_8886,43.722439648854035,service,U_008,1.5057062794053344,2024-11-01,U_009,U_012,44.686636,10.51619
U_8887,26.376283539133958,self,U_004,2.1057492464589407,2024-11-01,U_013,U_019,45.4706584,9.1519479
U_8888,23.437731126570124,service,U_015,1.0141836274925875,2024-11-01,U_001,U_007,41.0639242,15.7107077
U_8889,36.667439513993244,self,U_011,1.7323578020139756,2024-11-01,U_000,U_002,40.9515821,8.8706891
U_8890,58.45032619108174,self,U_004,2.0225746681491295,2024-11-01,U_013,U_019,45.620958,9.6911988
U_8891,58.58339299402419,service,U_008,1.8118901237676408,2024-11-01,U_009,U_012,44.647117,10.608201
U_8892,55.818755073236346,service,U_004,2.2497411848127293,2024-11-01,U_013,U_019,45.4832228,9.1593078
U_8893,23.431427017577146,service,U_017,1.642814141022551,2024-11-01,U_001,U_007,40.3817512,15.7472813
U_8894,46.23269889131042,service,U_002,1.9400060195094984,2024-11-01,U_006,U_010,45.6561744,12.5353173
U_8895,36.82088652711115,service,U_006,2.021304556347012,2024-11-01,U_013,U_019,45.4834396,9.1599319
U_8896,22.27487173714026,self,U_014,1.2561310574808355,2024-11-01,U_018,U_006,45.5158181,7.8580731
U_8897,36.51275363919281,self,U_016,1.0647900972680073,2024-11-01,U_017,U_009,41.8553611,14.0686892
U_8898,43.46620113568187,service,U_016,1.6541299399127078,2024-11-01,U_017,U_009,41.3619046,14.260785
U_8899,37.798653829899536,service,U_018,2.0377187154384147,2024-11-01,U_018,U_006,45.0520101,7.6505828
U_8900,26.39648879597302,service,U_014,2.1417505270276225,2024-11-01,U_018,U_006,45.3301853,7.6864015
U_8901,58.61600604619756,self,U_012,2.314079689442506,2024-11-01,U_011,U_007,40.9735734,15.0295715
U_8902,10.18231432496143,service,U_011,1.9628703539551615,2024-11-01,U_000,U_002,40.9724022,9.4909977
U_8903,29.031259463751976,self,U_004,1.8894226791495727,2024-11-01,U_013,U_019,45.5824181,9.1292979
U_8904,24.731351305705367,self,U_011,1.3538583664932349,2024-11-01,U_000,U_002,41.0821208,9.38241
U_8905,16.757687363060843,service,U_002,1.4097060256350482,2024-11-01,U_006,U_010,45.316969,12.006512
U_8906,13.707358048136268,self,U_012,1.8703244616201138,2024-11-01,U_011,U_007,41.0796617,15.6868029
U_8907,50.9922532235851,service,U_008,1.3386824878932888,2024-11-01,U_009,U_012,44.551198,10.768825
U_8908,14.163915123029177,self,U_018,1.4466106390381999,2024-11-01,U_018,U_006,45.1076136,8.3613856
U_8909,16.47980000323425,self,U_019,1.6088226952933677,2024-11-01,U_007,U_000,41.0696975,15.0760354
U_8910,32.60870547081333,service,U_010,2.399580434157982,2024-11-01,U_010,U_001,45.0454083,8.2687201
U_8911,39.42261985852711,service,U_011,1.7011856670129462,2024-11-01,U_000,U_002,40.9224567,9.4874395
U_8912,34.470416815803134,self,U_012,1.1488939026032932,2024-11-01,U_011,U_007,41.1953731,15.0406869
U_8913,46.95922141332752,service,U_015,2.008485721150982,2024-11-01,U_001,U_007,40.4547945,15.5327421
U_8914,16.47842701094831,service,U_014,1.0800578597150916,2024-11-01,U_018,U_006,45.1899868,7.9603934
U_8915,13.447148530535227,self,U_006,1.0033711372467613,2024-11-01,U_013,U_019,45.613129,9.414779
U_8916,10.945154300441375,self,U_014,2.1427716408099102,2024-11-01,U_018,U_006,45.4260323,8.1061465
U_8917,33.37224093571129,service,U_019,1.3748473232537772,2024-11-01,U_007,U_000,40.8223079,14.8041643
U_8918,35.17540615568616,service,U_001,2.1764619817266153,2024-11-01,U_013,U_019,45.4606985,9.1489531
U_8919,57.21722892989542,service,U_012,1.1552337899481657,2024-11-01,U_011,U_007,40.9616252,15.2169997
U_8920,56.637514004091926,self,U_011,2.085962852188663,2024-11-01,U_000,U_002,40.93482,9.177731
U_8921,11.61011542050345,self,U_001,2.0427854346609267,2024-11-01,U_013,U_019,45.5002008,9.0306472
U_8922,42.62637901291642,self,U_004,1.0750357787358293,2024-11-01,U_013,U_019,45.208181,9.1468759
U_8923,24.04068555450683,self,U_007,1.1219716096122603,2024-11-01,U_003,U_011,45.6894256,9.651478
U_8924,43.84340318629558,service,U_018,2.331325954195724,2024-11-01,U_018,U_006,45.7373047,7.4902999
U_8925,34.42413151363617,self,U_015,1.709610515310923,2024-11-01,U_001,U_007,40.8857595,15.1695348
U_8926,42.95175891804128,self,U_012,2.404056441830134,2024-11-01,U_011,U_007,40.6437132,15.0113368
U_8927,14.809415553727392,service,U_012,2.1945056348670557,2024-11-01,U_011,U_007,40.4609624,15.5861463
U_8928,56.245290672333844,self,U_002,1.9078271853747468,2024-11-01,U_006,U_010,45.5392687,11.9211205
U_8929,47.938593202869704,service,U_016,2.076703019711317,2024-11-01,U_017,U_009,41.0956618,14.2274318
U_8930,50.02913567114369,service,U_000,1.1646817602078137,2024-11-01,U_008,U_009,41.31859,14.1121168
U_8931,45.842047311745766,service,U_015,1.7804117274231948,2024-11-01,U_001,U_007,40.7187477,15.2392693
U_8932,55.05084294324126,service,U_002,2.4139896352098162,2024-11-01,U_006,U_010,45.4192166,11.8726224
U_8933,26.108484411534548,service,U_006,2.2489757372197317,2024-11-01,U_013,U_019,45.5226041,9.3767195
U_8934,51.07312299807232,service,U_018,1.6854345175753753,2024-11-01,U_018,U_006,45.02,7.640948
U_8935,29.7545443386524,service,U_000,1.5218586844143651,2024-11-01,U_008,U_009,41.485624,13.8361894
U_8936,18.920034182187315,self,U_001,1.1968372877123916,2024-11-01,U_013,U_019,45.2739962,8.777877
U_8937,57.1386629771359,self,U_017,1.1189184754561252,2024-11-01,U_001,U_007,40.7499556,15.2426811
U_8938,57.049732064534105,self,U_001,1.2028977457450822,2024-11-01,U_013,U_019,45.5698156,9.2941355
U_8939,44.55667983342469,self,U_001,2.2794181618782163,2024-11-01,U_013,U_019,45.8480003,9.370253
U_8940,33.19723969505179,service,U_015,2.2442047386594375,2024-11-01,U_001,U_007,40.5460821,15.4903277
U_8941,41.3762226796338,service,U_015,1.2326507575744015,2024-11-01,U_001,U_007,40.3553429,14.9972126
U_8942,51.93120114719356,service,U_001,1.189636057212025,2024-11-01,U_013,U_019,45.5926262,9.1953443
U_8943,24.619203200538216,service,U_004,1.5295436221082939,2024-11-01,U_013,U_019,45.0098219,8.9277552
U_8944,15.105929664617287,self,U_014,1.5897814565151638,2024-11-01,U_018,U_006,45.0701671,7.6552806
U_8945,36.22455331686143,service,U_010,1.3584505522314494,2024-11-01,U_010,U_001,45.1305328,7.586833
U_8946,53.86876090997294,service,U_004,1.11290930719964,2024-11-01,U_013,U_019,45.5902139,9.2090884
U_8947,55.891502054321585,service,U_009,1.327072871934511,2024-11-01,U_013,U_019,45.4160471,8.775976
U_8948,38.579245075542524,self,U_019,1.163505902087674,2024-11-01,U_007,U_000,40.8816018,14.9186853
U_8949,12.961633961457583,self,U_003,1.846644733961384,2024-11-01,U_014,U_018,43.8417714,7.8520239
U_8950,20.493437023068946,self,U_005,2.0942809947802274,2024-11-01,U_018,U_006,45.071266,7.548106
U_8951,18.098797309714612,service,U_000,2.199421231598558,2024-11-01,U_008,U_009,41.2716272,13.7959934
U_8952,15.216535555188845,service,U_008,2.1355212467216793,2024-11-01,U_009,U_012,44.494798,10.5988963
U_8953,24.240578623553112,service,U_013,1.594296680969539,2024-11-01,U_000,U_002,40.7932723,8.7451524
U_8954,36.58764789809953,self,U_008,1.5379379466814624,2024-11-01,U_009,U_012,44.1710823,10.8834104
U_8955,33.36558413982169,self,U_017,1.617334330375245,2024-11-01,U_001,U_007,40.9279729,15.1786065
U_8956,55.09945053669551,self,U_011,1.1328807578284874,2024-11-01,U_000,U_002,41.1807619,9.3853241
U_8957,56.73686143255892,service,U_009,1.416944766688238,2024-11-01,U_013,U_019,45.644161,9.267011
U_8958,39.168524952741485,self,U_001,2.336713825200156,2024-11-01,U_013,U_019,45.0252498,8.9138242
U_8959,52.10722904581527,self,U_019,1.4459095813001228,2024-11-01,U_007,U_000,41.4431373,14.9337448
U_8960,50.27954755194917,self,U_005,1.4763325775996394,2024-11-01,U_018,U_006,45.5974378,7.7904917
U_8961,30.39156696615806,service,U_005,1.6891928757859578,2024-11-01,U_018,U_006,45.5404235,9.6396232
U_8962,20.73239791750225,service,U_019,1.7608429602970552,2024-11-01,U_007,U_000,41.1210252,14.8022398
U_8963,27.670160377617545,service,U_008,2.2288456522431748,2024-11-01,U_009,U_012,44.6352819,10.5502788
U_8964,41.7672531758454,service,U_016,1.274766810415278,2024-11-01,U_017,U_009,41.4828225,14.0450503
U_8965,40.93783203481421,service,U_015,1.0052402976368076,2024-11-01,U_001,U_007,40.7211586,15.2379711
U_8966,58.02678833996024,service,U_012,1.5720598367277758,2024-11-01,U_011,U_007,41.0468556,15.1856442
U_8967,38.28622583355566,service,U_018,1.9206418444505553,2024-11-01,U_018,U_006,45.100877,7.638631
U_8968,36.81068207346173,self,U_019,2.263939419903075,2024-11-01,U_007,U_000,41.0658425,14.8570065
U_8969,31.591524394532684,self,U_016,1.6791675983987147,2024-11-01,U_017,U_009,41.2243667,13.5688314
U_8970,16.4145477842561,self,U_015,1.460128525766389,2024-11-01,U_001,U_007,40.4014445,15.739464
U_8971,10.964723133391848,self,U_004,1.4943186582388512,2024-11-01,U_013,U_019,45.7286123,9.1607208
U_8972,27.544669650362586,self,U_007,1.0297036281054193,2024-11-01,U_003,U_011,45.1513514,9.9948152
U_8973,46.45760040076952,self,U_008,1.0815260854366073,2024-11-01,U_009,U_012,44.6910487,10.6866461
U_8974,15.130896168659959,service,U_019,1.880623944091923,2024-11-01,U_007,U_000,40.8208984,14.7099423
U_8975,45.14433076395464,self,U_018,2.3447822311007434,2024-11-01,U_018,U_006,45.012202,7.5814386
U_8976,25.40765086016043,self,U_016,1.5532058804348172,2024-11-01,U_017,U_009,41.0124217,14.0772106
U_8977,58.89888029961861,self,U_012,2.310007102705507,2024-11-01,U_011,U_007,41.1953731,15.0406869
U_8978,29.896637483038283,service,U_017,1.6502498199480868,2024-11-01,U_001,U_007,40.5974109,14.988
U_8979,31.686338436711377,self,U_009,2.490385798258871,2024-11-01,U_013,U_019,45.532682,9.2046359
U_8980,45.21520075272418,service,U_001,2.45564211061816,2024-11-01,U_013,U_019,45.6631862,9.718696
U_8981,24.382867340677024,self,U_016,1.7438254907074633,2024-11-01,U_017,U_009,41.6921881,13.3519142
U_8982,57.13676854146913,self,U_011,1.023244417504567,2024-11-01,U_000,U_002,40.8956853,8.7613047
U_8983,19.665117009889144,self,U_019,1.7447584551000246,2024-11-01,U_007,U_000,40.8830252,15.4369847
U_8984,17.63643391902321,self,U_003,1.864025806494665,2024-11-01,U_014,U_018,44.2428183,7.53476
U_8985,59.57443050174034,service,U_019,1.742288933558458,2024-11-01,U_007,U_000,40.9735734,15.0295715
U_8986,43.975837095865515,service,U_004,1.6944795076962573,2024-11-01,U_013,U_019,45.643144,8.995598
U_8987,11.477408524470041,self,U_008,1.853321392442192,2024-11-01,U_009,U_012,44.7058891,10.1328704
U_8988,39.919931683841426,self,U_015,1.7669378787183418,2024-11-01,U_001,U_007,41.0665063,15.3153643
U_8989,13.366944787704506,self,U_016,1.9372867270887921,2024-11-01,U_017,U_009,41.7230221,13.2959667
U_8990,30.01265107703138,service,U_014,2.27401370849422,2024-11-01,U_018,U_006,45.0943,7.65574
U_8991,14.733902555659114,self,U_002,2.073425494475539,2024-11-01,U_006,U_010,45.7708832,12.4885073
U_8992,41.57905625857097,service,U_004,1.5351795402219557,2024-11-01,U_013,U_019,45.6046906,8.8755138
U_8993,26.48296083361342,self,U_014,2.1819517034920946,2024-11-01,U_018,U_006,45.0448368,7.6426592
U_8994,10.94342447460093,self,U_009,2.0835610601970864,2024-11-01,U_013,U_019,45.6886612,9.0403533
U_8995,26.47489975107654,self,U_017,1.3537004463704596,2024-11-01,U_001,U_007,40.7012949,15.2334918
U_8996,42.51149574113772,self,U_013,2.4730100685738,2024-11-01,U_000,U_002,40.9136098,8.7071372
U_8997,40.521954607154555,self,U_007,1.6588457538285768,2024-11-01,U_003,U_011,45.5466406,9.4509596
U_8998,14.723458607126418,service,U_015,1.3245089277829774,2024-11-01,U_001,U_007,41.1969144,15.0347558
U_8999,43.79730248151404,self,U_009,1.7593933709199456,2024-11-01,U_013,U_019,45.699357,8.912428
U_9000,13.255162433172849,service,U_018,2.489013942081783,2024-11-01,U_018,U_006,45.0927921,8.0895297
U_9001,54.162515605761605,self,U_013,1.4692239996308194,2024-11-01,U_000,U_002,41.0685589,9.4207295
U_9002,18.118504690159178,service,U_012,1.3756887492855248,2024-11-01,U_011,U_007,41.0675583,15.086242
U_9003,31.133288913844307,self,U_017,1.7734417461109908,2024-11-01,U_001,U_007,40.6180472,15.1654148
U_9004,45.48811256221763,service,U_016,1.9226078380086462,2024-11-01,U_017,U_009,40.9773794,14.1899218
U_9005,14.991667410209649,self,U_002,2.1629214054072747,2024-11-01,U_006,U_010,45.718625,11.795672
U_9006,51.35948556381421,self,U_001,2.315564782150802,2024-11-01,U_013,U_019,45.4318283,9.3173697
U_9007,42.323554611691236,self,U_007,2.0937644226899392,2024-11-01,U_003,U_011,45.3530416,9.6872579
U_9008,36.93970300560851,service,U_012,1.448665567019617,2024-11-01,U_011,U_007,40.6063126,14.9919203
U_9009,46.73112661543827,service,U_013,1.6039072533996626,2024-11-01,U_000,U_002,40.8931508,9.5705938
U_9010,21.43493029288288,service,U_017,2.4176020606457156,2024-11-01,U_001,U_007,40.6360142,15.8005905
U_9011,57.575460967952786,self,U_006,1.774561027347435,2024-11-01,U_013,U_019,45.780338,9.6202796
U_9012,43.5508945521877,service,U_012,1.268022784457888,2024-11-01,U_011,U_007,40.4707185,15.0188363
U_9013,35.37522767838697,self,U_010,2.4667424874491157,2024-11-01,U_010,U_001,44.7598235,8.203541
U_9014,26.052919529140414,self,U_005,1.6306720776366903,2024-11-01,U_018,U_006,45.1688742,7.6554896
U_9015,58.289709943914936,self,U_014,2.305057020538488,2024-11-01,U_018,U_006,45.0282894,7.5417067
U_9016,52.39965851100617,self,U_004,2.4776534381931112,2024-11-01,U_013,U_019,45.121222,8.796524
U_9017,14.148806893008317,self,U_016,1.707775593848952,2024-11-01,U_017,U_009,40.9822653,14.204999
U_9018,17.65681004669326,self,U_007,2.084777790300377,2024-11-01,U_003,U_011,45.1432677,9.9980382
U_9019,56.19763674316032,self,U_008,1.0822877463544758,2024-11-01,U_009,U_012,44.819117,10.24025
U_9020,30.524725004794618,self,U_012,2.226546396714614,2024-11-01,U_011,U_007,41.0696975,15.0760354
U_9021,20.26573275530379,service,U_016,1.0170188870075103,2024-11-01,U_017,U_009,41.0180597,14.1469273
U_9022,57.691551858660006,service,U_014,1.5485918257486961,2024-11-01,U_018,U_006,45.1936781,7.5632203
U_9023,33.17009588354658,service,U_014,1.706694685376265,2024-11-01,U_018,U_006,45.010841,7.665886
U_9024,59.50369561873574,service,U_010,2.3970724248169426,2024-11-01,U_010,U_001,45.1901938,7.7742302
U_9025,25.617756720381138,service,U_003,1.9327904014109505,2024-11-01,U_014,U_018,43.8147206,7.7824159
U_9026,56.377579063896704,self,U_010,1.4411022729863183,2024-11-01,U_010,U_001,44.8886896,8.194508
U_9027,11.84297173594557,self,U_001,2.259755216394126,2024-11-01,U_013,U_019,45.054055,9.48107
U_9028,38.882075576002606,service,U_010,1.9808726474671468,2024-11-01,U_010,U_001,45.5598131,8.0454679
U_9029,25.601775579828292,service,U_013,2.3558047238758943,2024-11-01,U_000,U_002,41.0042201,9.6084779
U_9030,40.33699778459528,self,U_019,2.4537763342486256,2024-11-01,U_007,U_000,41.4212463,15.5259331
U_9031,59.91457298814055,self,U_011,1.518871208563746,2024-11-01,U_000,U_002,40.9515821,8.8706891
U_9032,31.276165017701647,service,U_010,2.435712985391288,2024-11-01,U_010,U_001,45.1234733,7.8176359
U_9033,25.607931829665162,self,U_002,1.4335944042737632,2024-11-01,U_006,U_010,45.678943,12.265565
U_9034,19.48533130106155,self,U_016,2.1491806401239337,2024-11-01,U_017,U_009,40.9995562,14.1518041
U_9035,46.95340312623873,service,U_011,1.091489135758504,2024-11-01,U_000,U_002,41.06815,9.4431286
